# x   y
4.163666791034824399e+00 6.972969443314577020e+00
6.032999336437266713e+00 1.173598439643229163e+01
6.049424181085518271e+00 1.250245198400076063e+01
4.205569474339231562e+00 7.394797071728240745e+00
5.421003218203043872e+00 1.037656643935512513e+01
5.661504799222438322e+00 1.122250442820749150e+01
5.340763089648154605e+00 1.138503947595408050e+01
5.528203418683482973e+00 8.760486557421256038e+00
4.101786111357567322e+00 1.043764850978793923e+01
5.175442404715139944e+00 1.054390584193531666e+01
5.306445873333106356e+00 1.000938202532274879e+01
5.616789359092204670e+00 9.794944403105676045e+00
5.050307593531142558e+00 1.087225743517872090e+01
4.516456417834095127e+00 9.500237589523294446e+00
4.052110396927576907e+00 7.362234576527095342e+00
3.994167070640066264e+00 6.909351052757717326e+00
4.093121645271359021e+00 1.048010474120342295e+01
6.284737129601289496e+00 1.027497649934675117e+01
4.227813461017273511e+00 8.693398856262509966e+00
3.783440762295922966e+00 7.292233509719127760e+00
5.747195445754093690e+00 1.008495514238452273e+01
5.518685903977988971e+00 1.173504918944595765e+01
5.861534398223840370e+00 1.131809064998519787e+01
4.300098884971705004e+00 8.232146765821624967e+00
6.400379150928517724e+00 1.254897798160077826e+01
5.774383865440417374e+00 1.163324251010268817e+01
4.231280381190788198e+00 9.882222923169013740e+00
6.047215646591265426e+00 1.254526866878077485e+01
4.375980231668859410e+00 8.225554343083231856e+00
6.014366412136190831e+00 1.066788582128346263e+01
5.075854962691645156e+00 1.303288560959162545e+01
5.067677946568261760e+00 1.155561524502449089e+01
6.025285505667554276e+00 1.104785204716157310e+01
4.496066271982356533e+00 1.021942050381556122e+01
4.969062080790979330e+00 1.090303397550309228e+01
4.282140979009490422e+00 9.071614693563105902e+00
4.081789984738959376e+00 7.766574966354752974e+00
5.193036388726756769e+00 1.052692939590890120e+01
3.844586260740242345e+00 9.303330418500621590e+00
3.780909867891755205e+00 9.542862730448133490e+00
6.408937054699531899e+00 1.167812949075586104e+01
5.544374327543965641e+00 1.151015124926789923e+01
3.655314515371235640e+00 8.246187794583535791e+00
5.676299566943650454e+00 1.218608328163207766e+01
5.171654362173755182e+00 1.068182262997064846e+01
4.380653950993642631e+00 9.269222225053802333e+00
5.447984870110636813e+00 1.205705026703152960e+01
3.886172775845527561e+00 5.465958537618656798e+00
4.328233180300077088e+00 6.720204206379055911e+00
4.954076018333410936e+00 1.086829180913878545e+01
5.636755414199261516e+00 1.139784599149457911e+01
6.285079673550022505e+00 1.224251080429980121e+01
5.674900147395750771e+00 1.166422979734159071e+01
5.069674653736056413e+00 8.814306910240695458e+00
5.929506779908725100e+00 9.752536193810389165e+00
4.397547341991174363e+00 1.039277780122323946e+01
7.123524330957810236e+00 1.121530390791553877e+01
5.473833112565991144e+00 1.096622957380500729e+01
6.349368705771430754e+00 1.108582675983057975e+01
2.852880048532489887e+00 8.288269933390218114e+00
6.502386930087316941e+00 1.118369750713799426e+01
4.168076849678000073e+00 8.291208296596002114e+00
5.001988718567893066e+00 1.029774836956511308e+01
5.694754315325661231e+00 1.205273978665700518e+01
7.859376971191939454e+00 1.434992000095910214e+01
6.962827450803919405e+00 1.140948508212033907e+01
6.699827168105260355e+00 1.032111745052213081e+01
3.995810976938629189e+00 8.624375733141352640e+00
5.275492948218615474e+00 9.238503330391109714e+00
4.715310093961036841e+00 1.105604588862547111e+01
5.537781559239190798e+00 1.072809602047249022e+01
4.707325785164506726e+00 9.481855276781155695e+00
4.053805985874230799e+00 7.403885085666505717e+00
5.057689838233275559e+00 8.918228442284119595e+00
4.671400271846120056e+00 1.164642356878960072e+01
6.233004535442420391e+00 8.906788016460847501e+00
5.045933749704575533e+00 9.776293778454142824e+00
5.192309347491455895e+00 1.087009862253667514e+01
5.215443507636020826e+00 7.959009554362310723e+00
2.553001365789951294e+00 6.225941284003864595e+00
5.408174761873205227e+00 9.881117605275516524e+00
5.005762639984930651e+00 1.049448221027528305e+01
4.998389742501497146e+00 1.268258015973613517e+01
4.308045820723927832e+00 9.667769404324968008e+00
5.321162804592417750e+00 1.006471688794777641e+01
5.340411207815989769e+00 1.104339723770710791e+01
3.673212142352626941e+00 8.370934823291811711e+00
3.662547399727690056e+00 6.482491867003869146e+00
7.021389366599496640e+00 1.318245197474588082e+01
4.415123066025365972e+00 9.940560423638745036e+00
5.167258291085942368e+00 1.021855443436587407e+01
6.353579521572429556e+00 1.308013563569239679e+01
6.736012379693425700e+00 9.722617750053958119e+00
6.859539749252270724e+00 1.270718389708296314e+01
5.165334541857301787e+00 7.655206658204660286e+00
4.041440207046636424e+00 7.284810611288957460e+00
4.911826512113560028e+00 8.822626414338714085e+00
4.468265414536867652e+00 8.430711290589108842e+00
5.910859326169317640e+00 1.229468939630246638e+01
4.094548081959535679e+00 6.988007423392140538e+00
5.814340466528115314e+00 9.901472556392445057e+00
6.420093535507176874e+00 1.327057242770152889e+01
5.140165339873800754e+00 7.669737921261322811e+00
3.668742616901898401e+00 7.036003003561232205e+00
4.111837439151523554e+00 8.697203619978600031e+00
3.796494963018486324e+00 8.822992215417254869e+00
5.128200306257177488e+00 1.117691333312982671e+01
4.080846370835124581e+00 9.249597498780097737e+00
5.680412814370367158e+00 1.025106896887382213e+01
6.074819096065304791e+00 1.337758990073062293e+01
5.624589448917430623e+00 1.019735324642135410e+01
2.985751860950539349e+00 2.315445800273423060e+00
3.459995458063851892e+00 7.424456703208946351e+00
4.777356731729918593e+00 1.044871279710844725e+01
5.927118904413467781e+00 9.989389309743970102e+00
4.427474445829053806e+00 7.475979880572229064e+00
4.147496529025662682e+00 6.550536444203785891e+00
5.367994865467206722e+00 1.036364527633284460e+01
3.999503205074470991e+00 9.170099036538998050e+00
4.560561082873893390e+00 1.006135366238278195e+01
4.974047168737915747e+00 1.147249081107007918e+01
5.631696333451710501e+00 1.094979778753044641e+01
5.869029234885307034e+00 1.399972830225144449e+01
5.527780643017721651e+00 9.897596322165316707e+00
4.328318928331216675e+00 6.044698841641583442e+00
3.861514496588950074e+00 7.342120134916478413e+00
5.846387515990543626e+00 1.118246457897821600e+01
4.233832547682832015e+00 9.116141584497810868e+00
3.911831382189518536e+00 7.756498303032874020e+00
4.413835044266542162e+00 7.146596308918368834e+00
6.977261548753360465e+00 1.395580377902317259e+01
5.247133542180984378e+00 1.297478093972492275e+01
5.387554631662490934e+00 9.483192831400076628e+00
6.105289704743544377e+00 1.151014813919263169e+01
5.268865796383974676e+00 1.068551530258127080e+01
4.972203393825005868e+00 9.552950933969658109e+00
5.143178878787592723e+00 1.060659790284791271e+01
5.282191400592703978e+00 1.031799478940710557e+01
2.938404019276231516e+00 6.359904000084315889e+00
3.376407216395727939e+00 7.533344540940749567e+00
5.665306538366584377e+00 9.149161872695740882e+00
3.590056169947700049e+00 9.082067107840265052e+00
5.637992669750345520e+00 1.450549345917740496e+01
5.578130574064755542e+00 1.249791207894563172e+01
5.284774944729767832e+00 1.124807774819610451e+01
6.133116217936055214e+00 1.254550867155621674e+01
3.355440415328389214e+00 7.478259072443909972e+00
4.113322818136870396e+00 8.650008240671439808e+00
5.024787519371474609e+00 9.643492119507442339e+00
3.881899656028753753e+00 8.805404164221089403e+00
7.026818584062894502e+00 1.321684986111489835e+01
6.054570021410637715e+00 1.271359364245623702e+01
4.198184010829616675e+00 1.046964380949663997e+01
5.999941283045882479e+00 1.253643003937192191e+01
3.800526453455420395e+00 6.890424351372477219e+00
6.047183870378360915e+00 1.071500401755131548e+01
5.605777623740491933e+00 1.201598117118496312e+01
4.671051208551182832e+00 8.732172496228908898e+00
6.314724961759429434e+00 1.179358593421049761e+01
3.640156677025341736e+00 1.000039590860377281e+01
4.621704193676142047e+00 9.253790892999051110e+00
5.564062807810256750e+00 1.112502203943653711e+01
5.901072895860688838e+00 1.273767108171426798e+01
4.937642350806498825e+00 1.177344718831492898e+01
7.608988895225092364e+00 1.333053330159392758e+01
5.666736370258670163e+00 9.572577466056417350e+00
3.279767209228857894e+00 7.066333933553951674e+00
2.755488721289090837e+00 8.186379502777120010e+00
6.430415822469576881e+00 1.340375945385993894e+01
5.105328595309272188e+00 7.259511289815888446e+00
4.981149944318707945e+00 1.093119233488477526e+01
7.190408601086522467e+00 1.216612866436815033e+01
4.791561958837310620e+00 9.401489072253657042e+00
3.146518609549356693e+00 6.723944262990455556e+00
3.687229607659417319e+00 8.094495430855229046e+00
2.055936518623606712e+00 6.559875467432100038e+00
4.390200684939523867e+00 7.086406767190094769e+00
5.323104724394550402e+00 9.041973125111002929e+00
4.903074486033834667e+00 9.766210692778793501e+00
4.764629982185073942e+00 9.093265589001777727e+00
3.845586154969010018e+00 8.375542163107613902e+00
6.029792408298826345e+00 1.207805943178205865e+01
5.885783550789292384e+00 1.033525257194165370e+01
5.698173724025802578e+00 8.149719143521647169e+00
5.120562146232146006e+00 7.563103106747341542e+00
6.531609346787954351e+00 1.278571955318738063e+01
4.905363071465134617e+00 1.023166821074864075e+01
5.787407915717403206e+00 1.317367715232379588e+01
3.152664953411331794e+00 7.541615329205717089e+00
4.743630381697266252e+00 1.057981003388258046e+01
5.547039101334707567e+00 7.273917259274830904e+00
5.213818895618976157e+00 9.710313270569924882e+00
6.232579563253677790e+00 1.154235765303213768e+01
3.944916495594632533e+00 7.139708110010410280e+00
6.944299063488369228e+00 1.269277215542189197e+01
6.398323530755723354e+00 1.230512460265905617e+01
4.523181415773845693e+00 9.844274405773527192e+00
5.337092893349277389e+00 9.712632147660128723e+00
6.768643558570256680e+00 1.183556101511505254e+01
6.337259295041650198e+00 1.295369923546226687e+01
4.415345537711306889e+00 8.538393130766742445e+00
4.979639186013659291e+00 1.157127947888355379e+01
4.626882778197004775e+00 1.070249847038266999e+01
4.847783880014771007e+00 1.010423643891791201e+01
3.970347612557255879e+00 7.610670154019000044e+00
5.398183724597883426e+00 7.115717253169762557e+00
4.430075155808909315e+00 6.956337919444026241e+00
3.912795019685256115e+00 8.105430369414174052e+00
6.021542155324585366e+00 1.046506129934002516e+01
3.552520213619132061e+00 6.697791408430070703e+00
6.076918917949459598e+00 1.058542600239331044e+01
4.490358005765720861e+00 1.156129813941198847e+01
4.839312968063398834e+00 1.024108535955060972e+01
5.703138106772471794e+00 9.137243613859377334e+00
5.796257933189271405e+00 1.256297445249360933e+01
5.291569024856417336e+00 1.110288433307263922e+01
5.976491122496772945e+00 1.151658255271986775e+01
6.206746137056374124e+00 1.197828750875323678e+01
5.780558352945445399e+00 1.234174871930141215e+01
4.884511170638549338e+00 1.082847557883474643e+01
4.479075031068794566e+00 1.081770912020418507e+01
4.229561467458301749e+00 1.067125173107665326e+01
4.867310952945604008e+00 1.109335662046100346e+01
6.584741247962618615e+00 1.107326494890711466e+01
5.840335724850035604e+00 1.060631033655036148e+01
6.431805330131465048e+00 1.338561717149510955e+01
6.415280040336793554e+00 1.190598873287398440e+01
3.896436862441713611e+00 7.870634841616531929e+00
6.111109634592889250e+00 1.318935710017526119e+01
3.706245572985438663e+00 8.071948433164024550e+00
4.492653635176498739e+00 9.617854954954202285e+00
5.824003049599002502e+00 1.053951682288695224e+01
4.398585775734247250e+00 1.035637847946695445e+01
5.556735280669320431e+00 1.001566599441983563e+01
5.032081266817100662e+00 9.966330417608515901e+00
4.633245395798876842e+00 9.507828701459352772e+00
4.990271261199089814e+00 8.486295851711760818e+00
4.822011767573007646e+00 9.620248548302733127e+00
3.819547125093091910e+00 7.999713359557194536e+00
4.281198649227508035e+00 9.638123974699075447e+00
5.192271467155142872e+00 1.055034357014180912e+01
5.275994771587884102e+00 9.917859431538538217e+00
4.389972148960312737e+00 1.005418708791186688e+01
3.908963010513675673e+00 6.349522607457933177e+00
4.786320921714158239e+00 7.235006651421620916e+00
6.918718418389801172e+00 1.145078431548776443e+01
5.926028585883765132e+00 9.608773994899346249e+00
4.218614132430829500e+00 1.019302823680012082e+01
5.405536816324728377e+00 1.170552690011517250e+01
5.875701297523961308e+00 8.384864211919119015e+00
4.932183076541718947e+00 1.151626798556288023e+01
3.943769379012920684e+00 7.164806981938768971e+00
6.011154662492089962e+00 1.098742412246432210e+01
6.156980072537953319e+00 1.031046492937118941e+01
4.945181966444399002e+00 1.182134296094034021e+01
6.246403684258338807e+00 1.296080943633383953e+01
7.199754925631545177e+00 1.336164565567514018e+01
4.927044535790602531e+00 1.064878565880457728e+01
5.226529923235179176e+00 1.088748550508318758e+01
5.047148532457746306e+00 8.755295471290605036e+00
3.956191501025900337e+00 7.381272995313903351e+00
5.504274822306935100e+00 9.822872227300868175e+00
5.720772143665833198e+00 1.114338533136417375e+01
5.414368380317041485e+00 1.245360616518352970e+01
5.560520636228789115e+00 9.680051704278854530e+00
-6.746221511955173611e+00 -3.909805413218894188e+00
5.337196126937366003e+00 9.702289530066558143e+00
4.812178469284713600e+00 9.676327601234211429e+00
4.919938805603630172e+00 9.562973330028835761e+00
6.938608239178662984e+00 1.505250018301604342e+01
4.823435158392299194e+00 9.767453840464769499e+00
3.726113916086626343e+00 7.925516046793573466e+00
4.445338290973348094e+00 7.441884604860931951e+00
6.282543848801784847e+00 1.205525964967683805e+01
5.904758797012466864e+00 9.475095644237638837e+00
3.838688717114104421e+00 7.645266180697989356e+00
6.490771616459770854e+00 1.199588651819482621e+01
5.242386427768288115e+00 9.768886965050935345e+00
5.521541930617310356e+00 1.127657845737718390e+01
3.792404629376512126e+00 9.184913828064640740e+00
5.813899006948997972e+00 1.076060205327731900e+01
4.563612569816729803e+00 9.908398385383653917e+00
5.062826726880993888e+00 1.238477972160600693e+01
4.876961387563879313e+00 8.892348383379033550e+00
4.708749351940112682e+00 9.487579542152486667e+00
5.786620015314630550e+00 1.183666923453050757e+01
5.456682468392649810e+00 9.761761887084119849e+00
6.153618615876922604e+00 1.215978392558197818e+01
5.356747463631757356e+00 1.391702027448003065e+01
3.778504816460644733e+00 6.897688718634851668e+00
3.215052011428309431e+00 6.039840696805068632e+00
5.355675469295564817e+00 9.573830375117340807e+00
5.473978072045350807e+00 1.183460751822353707e+01
4.611863139296620062e+00 8.106907273115540491e+00
4.633626271728333634e+00 9.798129718832440105e+00
5.027114965229485755e+00 1.128752951519665793e+01
3.480679273208937108e+00 4.555930966567929730e+00
4.407528425755013579e+00 9.893394883084519975e+00
5.974063253884490443e+00 1.248847642108679068e+01
4.670806151419068186e+00 1.028517891937288020e+01
4.980141294765168425e+00 9.913763152952533630e+00
5.925339430023790044e+00 1.019804806621166726e+01
5.889570019220517594e+00 1.148525492315818219e+01
3.603663695250846288e+00 8.731948759928419790e+00
5.970114825490599131e+00 1.137842233044973383e+01
4.710747316732030399e+00 1.002211899497667069e+01
4.772523761145061272e+00 1.075712446166102332e+01
4.097481562161789270e+00 1.005626680300659181e+01
3.687514852801499821e+00 7.153072964814335855e+00
4.986018788136020063e+00 1.038263058309963505e+01
3.686236376351170740e+00 7.014159583290439315e+00
4.529486733205958515e+00 9.167642847748721735e+00
4.073068761776052149e+00 1.027349607523733077e+01
4.216774968414722657e+00 8.728999453962670074e+00
5.105563305786548156e+00 9.838165782823999450e+00
5.512223550510207737e+00 1.175714433520809621e+01
4.175501682385095670e+00 9.367297270771011597e+00
4.068727192155224159e+00 7.593517294210318624e+00
4.696048369809077805e+00 9.739309589459857364e+00
3.634042829665646845e+00 6.670606963082994056e+00
7.469161439261498892e+00 1.491804315985397622e+01
5.395603222495120477e+00 1.214136066297844962e+01
6.899894489610303161e+00 1.509207706362082391e+01
5.354299118292746407e+00 1.246191973914095286e+01
5.522953676733517447e+00 9.979442590086810227e+00
3.710323263063405985e+00 9.288176135172120595e+00
5.829415796111323544e+00 1.004158337530577150e+01
7.520726098429884487e+00 1.299909170443781470e+01
5.399906902061070824e+00 9.015483481002773303e+00
4.443465844983464308e+00 1.015547188343929896e+01
5.999607840586144825e+00 1.265071770199963552e+01
4.743332568610482802e+00 9.412439430530211482e+00
4.524997430943215271e+00 1.040692518814702083e+01
4.281569653745329163e+00 1.102219834861249126e+01
3.968085782371611803e+00 6.977409602138735067e+00
5.051767358575136591e+00 1.138354609752475888e+01
4.733819468362503002e+00 7.593753474335997566e+00
4.420002664805061876e+00 7.712304601881220023e+00
6.781906649070805315e+00 1.114604990304677656e+01
5.594789550630960839e+00 1.148926459530274435e+01
2.833074487669491770e+00 7.916037964600674215e+00
3.814023490878158285e+00 7.411771690009571145e+00
5.807256638548642158e+00 1.274371151820343862e+01
4.623252413381373493e+00 1.000968741692650887e+01
4.365651474275082933e+00 1.152330272683957268e+01
4.851861259889286515e+00 1.063547100306925586e+01
4.968488640323260874e+00 8.550038189104153474e+00
3.770833771064673545e+00 8.304155455307137501e+00
4.146700127430414717e+00 7.199820020934087239e+00
-8.845966679297148971e+00 3.048307579595690342e+01
6.462040949799883194e+00 1.159543437497551821e+01
5.883895047482145202e+00 1.192512087202036675e+01
4.467574309320503367e+00 9.356690762673755657e+00
4.845296403611245140e+00 9.217239652375594616e+00
3.909771578596126673e+00 8.199042204900701236e+00
4.420474249384569454e+00 9.259078093005625121e+00
5.895462952285319247e+00 1.087125898596882223e+01
5.741818544410890901e+00 1.111343139832140992e+01
4.194043924741841067e+00 6.481328007791211654e+00
6.250128655783832698e+00 1.118549908098662371e+01
4.156988480468264413e+00 8.148415720042970989e+00
6.127524263164005447e+00 1.073260762414450120e+01
3.262404927635866425e+00 7.571393244230955055e+00
4.465363126320146314e+00 8.355847727229500421e+00
5.721120218641735811e+00 1.059387171542972617e+01
4.149484234427368357e+00 9.814089486706986776e+00
5.332028615057771148e+00 8.678129892506250442e+00
5.905010102131123872e+00 1.025244915889960673e+01
5.475274504593635072e+00 1.039500155295116102e+01
5.305218826896794582e+00 8.496445254886499043e+00
4.911028202518764374e+00 8.135702026553243371e+00
5.786915404195617896e+00 1.110317390579509400e+01
1.712153565753074247e+01 2.955055692491199437e+01
4.879875013157545460e+00 1.089447297487070010e+01
4.227169819442582188e+00 9.235615943837604647e+00
6.633376773254012093e+00 1.261573781432100994e+01
3.464956017690798529e+00 8.426968757276796396e+00
5.809385100374612421e+00 1.249248291717693604e+01
3.159041675466833787e+00 7.874715519346236370e+00
4.412993648205152830e+00 8.881288751098139755e+00
3.951874896531776926e+00 9.208335155747944256e+00
4.590901232844757374e+00 1.114410369254075484e+01
2.876089905760076615e+00 4.975620403410242254e+00
3.942874280254962560e+00 7.445537646692809375e+00
5.080125392677563134e+00 8.463343128634774004e+00
6.275203688663827606e+00 1.165880667135258442e+01
2.958246915982101655e+00 6.210013163450183171e+00
6.932090932257082727e+00 1.135669365803830111e+01
5.793124559324046352e+00 1.552742755567961908e+01
5.544953552635637273e+00 1.014953693269247559e+01
5.129505176528863508e+00 1.064462040225826200e+01
4.131529889523618770e+00 8.648574708617385198e+00
7.282093982655045039e+00 1.235376858785863163e+01
3.815668727008930450e+00 9.807501187220159622e+00
4.480914861220457901e+00 8.595459858745957860e+00
6.539081602520078640e+00 1.130146756692603915e+01
4.078898619410930237e+00 9.022570648605592325e+00
4.574985445128860739e+00 1.210623823943758381e+01
2.953617630627674018e+00 6.580122309779167900e+00
5.488059268140303537e+00 1.042667036710261463e+01
6.351538957085728576e+00 1.040036942169679968e+01
4.596761640907711666e+00 1.042221198907768276e+01
4.867409992339229774e+00 9.466158401357153807e+00
5.054926131069604978e+00 1.225402681013585138e+01
3.492881423276370967e+00 7.854437509438797704e+00
6.174591816670199407e+00 1.168384401513753623e+01
6.314982226368835327e+00 1.251007499160011349e+01
4.476660443094708342e+00 7.402060658661634207e+00
3.294379006444697389e+00 7.682989326864767321e+00
6.356358219458284609e+00 1.256403928720387242e+01
3.625770503965914937e+00 7.537378102581115513e+00
6.157710730071142891e+00 1.051399889669666265e+01
6.597692009711581207e+00 1.414676563873220871e+01
4.533692682757052950e+00 1.072041464670337163e+01
5.153077933446882142e+00 1.070695412441543581e+01
4.197181473785589034e+00 7.171417987916470338e+00
4.842320402653626843e+00 9.734566034087967168e+00
5.505259383566659892e+00 1.148732663585382241e+01
6.099606552649661673e+00 1.350679079368597613e+01
5.813749063369775705e+00 1.079939352831434185e+01
3.431268704601220243e+00 6.919895715503246336e+00
4.643114433138638475e+00 9.878619167058520389e+00
5.165082967943985359e+00 1.022769976122781266e+01
5.112217890568197198e+00 1.128768148821724715e+01
2.334586435156294382e+00 8.167613570195280559e+00
5.368740857878695039e+00 1.130394698636757411e+01
4.528012781017124233e+00 7.068815226284785425e+00
5.208994416933338201e+00 9.502134214715031391e+00
4.982277900283497374e+00 9.490644790844115164e+00
5.059541250046599714e+00 9.295594327042994820e+00
6.012766400102007580e+00 9.257955707882684848e+00
5.552040142659975253e+00 1.012618808627728662e+01
4.516973710842607126e+00 9.402723451662359011e+00
5.237678353749774196e+00 1.246716918641298832e+01
5.634422837304394527e+00 1.249461286654564773e+01
5.647178330514087463e+00 8.695812548101306660e+00
5.770972283910075440e+00 1.057348860656540701e+01
3.638048339386493524e+00 6.688775697881707671e+00
5.599156798134544033e+00 1.056867457322634785e+01
5.319265704535756534e+00 1.170232445923860354e+01
6.021268154956963770e+00 1.051718330020351821e+01
3.872245489092932758e+00 9.406132215803928887e+00
5.204999787500725894e+00 1.080015811228667744e+01
3.398781872072556443e+00 1.095195406454916309e+01
4.169665160094187861e+00 8.019709130385283657e+00
5.415661640050194237e+00 1.092619506877051272e+01
5.996949050755453925e+00 1.250894131788713537e+01
4.279606770535462346e+00 8.567047093391765955e+00
6.163616054270470990e+00 1.170421647516680963e+01
4.657470419499233572e+00 9.551422272172434447e+00
4.285803440279540411e+00 9.692439964597678426e+00
3.302622814315061106e+00 5.423502275245237314e+00
4.494520931250240992e+00 8.523359410319526930e+00
3.813549511661534552e+00 9.612200050395005135e+00
5.740306465066576713e+00 9.685061224005799829e+00
4.384648413082432583e+00 9.456827552927755676e+00
5.606183128774778091e+00 1.023545667345175758e+01
5.141711164257761979e+00 1.009208292267496354e+01
3.656817578214035080e+00 5.240442886291686087e+00
2.957084256978792514e+00 6.830594116648492253e+00
4.175357128341331325e+00 9.591620936916207540e+00
5.988348813796775971e+00 1.227439024834541392e+01
6.190227086262037659e+00 9.940179457003118557e+00
4.839085276993331242e+00 8.863502544361496760e+00
4.296560887269696316e+00 9.888941748357238382e+00
4.876639165227470762e+00 1.181857119407653123e+01
6.635180933154318339e+00 1.198711139588176700e+01
5.858337151477052807e+00 1.349988652575095749e+01
4.905910504435637698e+00 1.155972922918415158e+01
4.141810849372707715e+00 7.367154218121132025e+00
3.562394718345204048e+00 8.632760323372925981e+00
3.960756480618070174e+00 1.111954178129626669e+01
5.550426726656165322e+00 9.883082058321681629e+00
4.309627171755547437e+00 9.084761851837296120e+00
5.280238968019483892e+00 1.034922692484712847e+01
6.058119845605758336e+00 1.246512253290248395e+01
4.850221674257608306e+00 9.346390302059068844e+00
4.998253798344364007e+00 1.194569196604125594e+01
4.965376776023659566e+00 1.056279351840215242e+01
5.247806125513786668e+00 9.639465239951517717e+00
4.860250544152664887e+00 9.441991099263972842e+00
6.167726169250325796e+00 1.039239356667318148e+01
4.870408105109069297e+00 9.956841565631153301e+00
4.973105904431793789e+00 1.363471777727323087e+01
5.732358779861502995e+00 1.165264361066104470e+01
5.307344278758633571e+00 1.346642270656824714e+01
3.865107601966559336e+00 9.695267857640535780e+00
4.449069427974626123e+00 1.136536450091319850e+01
5.286183473942760891e+00 1.095773296543110398e+01
5.444685853551074928e+00 1.203837449530194270e+01
5.019246154282095418e+00 1.002514294605881240e+01
3.952680947279039181e+00 7.164862000924049568e+00
4.994511177997452478e+00 1.132722348139744817e+01
3.811332682548425943e+00 7.663653992131794546e+00
5.440410758954272730e+00 1.039207716745827170e+01
4.070798754433283762e+00 9.733355405124934023e+00
6.578762856886632093e+00 1.177485856739612657e+01
5.909878057831157605e+00 1.026320595766437549e+01
6.462203347142177812e+00 1.392160268937926482e+01
4.712852475837731703e+00 8.789915089156227879e+00
6.011329697147749229e+00 9.489470253458685889e+00
5.881103524800614046e+00 1.365358705759414981e+01
6.735911759582326575e+00 1.237016770821812806e+01
4.747897719286045870e+00 1.000299627387730261e+01
5.878412745905436942e+00 1.293114265791812656e+01
5.075642669165363330e+00 1.094531647683298381e+01
3.953524421441710679e+00 7.682959504931965000e+00
3.870398875338706191e+00 7.413659869593283602e+00
4.946322831761380101e+00 8.216471214514662336e+00
5.003985267578910268e+00 1.141425618391959240e+01
5.575495258251819131e+00 1.125282546212549128e+01
6.128198041259567574e+00 1.540389926257819475e+01
4.171213199399500304e+00 1.108883186308045055e+01
2.706058855579611677e+00 8.470248880216125542e+00
4.532363906157191202e+00 9.656379398044046880e+00
4.798256877420900679e+00 7.926628072665726776e+00
6.800084585014400496e+00 1.275689316065471068e+01
6.615138545340915499e+00 1.271769215506451900e+01
4.254028652838860225e+00 7.786118185365788591e+00
5.739931375823681847e+00 1.288919938438830393e+01
4.170091398507150160e+00 6.606854130954250337e+00
4.104567037162706100e+00 9.289245124954334187e+00
4.350784178799196766e+00 9.366041339179240310e+00
4.940734429753080192e+00 1.010003439264456837e+01
5.827464888635215168e+00 1.096851066710673095e+01
4.935523392811816734e+00 1.193633574121171925e+01
5.806520813350920740e+00 9.980738190167574686e+00
5.012182633319532066e+00 7.642434525564775427e+00
4.772582820212966759e+00 8.001341010133561582e+00
6.697842180572830983e+00 1.266421055312288324e+01
5.618432932499699106e+00 9.583175999256027922e+00
5.816131113505701222e+00 1.076631448078237696e+01
4.879393381557521892e+00 9.498049911192355310e+00
